"date (UTC+0)","PM size fraction","Al_Flags","Al_Concentration (ng/m3)","Al_Concentration Uncertainty (ng/m3)","Si_Flags","Si_Concentration (ng/m3)","Si_Concentration Uncertainty (ng/m3)","P_Flags","P_Concentration (ng/m3)","P_Concentration Uncertainty (ng/m3)","S_Flags","S_Concentration (ng/m3)","S_Concentration Uncertainty (ng/m3)","Cl_Flags","Cl_Concentration (ng/m3)","Cl_Concentration Uncertainty (ng/m3)","K_Flags","K_Concentration (ng/m3)","K_Concentration Uncertainty (ng/m3)","Ca_Flags","Ca_Concentration (ng/m3)","Ca_Concentration Uncertainty (ng/m3)","Ti_Flags","Ti_Concentration (ng/m3)","Ti_Concentration Uncertainty (ng/m3)","V_Flags","V_Concentration (ng/m3)","V_Concentration Uncertainty (ng/m3)","Cr_Flags","Cr_Concentration (ng/m3)","Cr_Concentration Uncertainty (ng/m3)","Mn_Flags","Mn_Concentration (ng/m3)","Mn_Concentration Uncertainty (ng/m3)","Fe_Flags","Fe_Concentration (ng/m3)","Fe_Concentration Uncertainty (ng/m3)","Co_Flags","Co_Concentration (ng/m3)","Co_Concentration Uncertainty (ng/m3)","Ni_Flags","Ni_Concentration (ng/m3)","Ni_Concentration Uncertainty (ng/m3)","Cu_Flags","Cu_Concentration (ng/m3)","Cu_Concentration Uncertainty (ng/m3)","Zn_Flags","Zn_Concentration (ng/m3)","Zn_Concentration Uncertainty (ng/m3)","Ga_Flags","Ga_Concentration (ng/m3)","Ga_Concentration Uncertainty (ng/m3)","Ge_Flags","Ge_Concentration (ng/m3)","Ge_Concentration Uncertainty (ng/m3)","As_Flags","As_Concentration (ng/m3)","As_Concentration Uncertainty (ng/m3)","Se_Flags","Se_Concentration (ng/m3)","Se_Concentration Uncertainty (ng/m3)","Br_Flags","Br_Concentration (ng/m3)","Br_Concentration Uncertainty (ng/m3)","Sr_Flags","Sr_Concentration (ng/m3)","Sr_Concentration Uncertainty (ng/m3)","Y_Flags","Y_Concentration (ng/m3)","Y_Concentration Uncertainty (ng/m3)","Zr_Flags","Zr_Concentration (ng/m3)","Zr_Concentration Uncertainty (ng/m3)","Mo_Flags","Mo_Concentration (ng/m3)","Mo_Concentration Uncertainty (ng/m3)","Pd_Flags","Pd_Concentration (ng/m3)","Pd_Concentration Uncertainty (ng/m3)","Ag_Flags","Ag_Concentration (ng/m3)","Ag_Concentration Uncertainty (ng/m3)","Cd_Flags","Cd_Concentration (ng/m3)","Cd_Concentration Uncertainty (ng/m3)","In_Flags","In_Concentration (ng/m3)","In_Concentration Uncertainty (ng/m3)","Sn_Flags","Sn_Concentration (ng/m3)","Sn_Concentration Uncertainty (ng/m3)","Sb_Flags","Sb_Concentration (ng/m3)","Sb_Concentration Uncertainty (ng/m3)","Te_Flags","Te_Concentration (ng/m3)","Te_Concentration Uncertainty (ng/m3)","Ba_Flags","Ba_Concentration (ng/m3)","Ba_Concentration Uncertainty (ng/m3)","La_Flags","La_Concentration (ng/m3)","La_Concentration Uncertainty (ng/m3)","Ce_Flags","Ce_Concentration (ng/m3)","Ce_Concentration Uncertainty (ng/m3)","Pt_Flags","Pt_Concentration (ng/m3)","Pt_Concentration Uncertainty (ng/m3)","Hg_Flags","Hg_Concentration (ng/m3)","Hg_Concentration Uncertainty (ng/m3)","Tl_Flags","Tl_Concentration (ng/m3)","Tl_Concentration Uncertainty (ng/m3)","Pb_Flags","Pb_Concentration (ng/m3)","Pb_Concentration Uncertainty (ng/m3)","Bi_Flags","Bi_Concentration (ng/m3)","Bi_Concentration Uncertainty (ng/m3)"
2025-03-01 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-01 11:00:00,"PM10",NA,0,0,"E: Conc. Uncertainty",10.3146,122.6156,NA,0,0,NA,243.1945,22.6676,NA,523.5737,37.3853,NA,80.1902,7.0514,NA,103.1934,7.7072,NA,7.8341,1.2845,NA,0,0,NA,1.8081,0.7341,"E: Conc. Uncertainty",0.156,0.7922,NA,135.6099671,8.936298795,NA,0,0,NA,0,0,NA,2.873812893,0.795310578,NA,17.9586739,1.502962814,NA,0,0,NA,0,0,NA,1.842777602,0.681280977,"E: Conc. Uncertainty",0.041784147,0.680953925,NA,3.60058223,0.876706676,"E: Conc. Uncertainty",0.151074377,1.34367349,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Conc. Uncertainty",3.9168,18.239,NA,0,0,NA,0,0,"E: Conc. Uncertainty",19.495,42.7798,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,4.851399082,1.027898374,NA,0,0
2025-03-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-01 13:00:00,"PM10","E: Erroneous Data",0,0,"E: Conc. Uncertainty",35.7046,117.394,"E: Erroneous Data",0,0,"E: Erroneous Data",236.6764,21.9896,"E: Erroneous Data",575.0633,40.5854,"E: Erroneous Data",72.3798,6.5154,"E: Erroneous Data",120.6656,8.7749,"E: Erroneous Data",5.4335,1.1341,"E: Erroneous Data",0,0,"E: Erroneous Data",3.8429,0.7802,"E: Conc. Uncertainty",0.6555,0.7602,"E: Erroneous Data",220.2527032,14.36676616,"E: Erroneous Data",0,0,"E: Erroneous Data",1.191095319,0.781782427,"E: Erroneous Data",3.001170865,0.779870362,"E: Erroneous Data",21.93437048,1.725221271,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",1.571015496,0.651709299,"E: Conc. Uncertainty",0.083447026,0.661188298,"E: Erroneous Data",6.954824981,0.957767464,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Conc. Uncertainty",2.2058,8.1471,"E: Erroneous Data",0,0,"E: Conc. Uncertainty",5.2636,12.2187,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Conc. Uncertainty",1.7933,28.3206,"E: Conc. Uncertainty",4.1704,39.9719,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",4.197529984,0.976403719,"E: Erroneous Data",0,0
2025-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-01 15:00:00,"PM10","E: Erroneous Data",0,0,"E: Erroneous Data",278.9869,139.8528,"E: Erroneous Data",0,0,"E: Erroneous Data",573.6181,43.2033,"E: Erroneous Data",1823.7056,120.9917,"E: Erroneous Data",188.0173,13.907,"E: Erroneous Data",887.2447,58.1565,"E: Erroneous Data",41.3206,3.2334,"E: Erroneous Data",0,0,"E: Erroneous Data",20.3951,1.7159,"E: Erroneous Data",4.4347,0.9381,"E: Erroneous Data",523.3879064,33.90819101,"E: Erroneous Data",0,0,"E: Erroneous Data",10.0046326,1.144009939,"E: Erroneous Data",63.13005895,4.267686631,"E: Erroneous Data",119.8012564,7.874407713,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",2.417361557,0.697342794,"E: Conc. Uncertainty",0.031420223,0.668326171,"E: Erroneous Data",8.963804637,1.051773955,"E: Erroneous Data",3.853894947,1.351371107,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Conc. Uncertainty",0.3327,8.1616,"E: Erroneous Data",0,0,"E: Erroneous Data",0.0594,0.0038,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Conc. Uncertainty",4.2839,29.2282,"E: Erroneous Data",0,0,"E: Erroneous Data",99.323,7.842,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",0,0,"E: Erroneous Data",5.404909537,1.04034292,"E: Erroneous Data",0,0
2025-03-01 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-01 17:00:00,"PM10",NA,0,0,"E: Conc. Uncertainty",64.3765,123.6913,NA,0,0,NA,181.5853,19.0092,NA,521.5022,37.2341,NA,75.9863,6.8054,NA,95.7922,7.2431,NA,4.8559,1.171,NA,0,0,NA,1.8133,0.7324,NA,1.3277,0.8111,NA,269.0254677,17.50537546,NA,0,0,"E: Conc. Uncertainty",0.219285031,0.76283971,NA,6.472608457,0.924400091,NA,17.0185155,1.446210185,NA,0,0,NA,0,0,NA,2.776958938,0.707162743,"E: Conc. Uncertainty",0.087885019,0.671070605,NA,5.589808839,0.92729341,"E: Conc. Uncertainty",0.0701024,1.335022131,"E: Conc. Uncertainty",0.269131329,1.507942013,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Conc. Uncertainty",0.5478,13.0327,NA,0,0,NA,0,0,"E: Conc. Uncertainty",2.4149,30.0093,"E: Conc. Uncertainty",1.208,41.4899,"E: Conc. Uncertainty",1.7494,2.6055,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Conc. Uncertainty",0.39156369,0.915011913,NA,0,0
2025-03-01 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-01 19:00:00,"PM10",NA,0,0,NA,155.9329,135.9675,NA,0,0,NA,200.2522,20.5765,NA,1014.7106,68.8492,NA,146.852,11.2215,NA,212.6783,14.673,NA,11.1143,1.5083,NA,0,0,NA,3.5563,0.8329,NA,6.1463,0.9983,NA,948.3496657,61.34749472,NA,0,0,"E: Conc. Uncertainty",0.302032136,0.774948523,NA,28.15303599,2.101201277,NA,26.45070265,1.993497034,NA,0,0,NA,0,0,NA,6.086699026,0.835771597,NA,0,0,NA,24.63878459,1.866106966,"E: Conc. Uncertainty",0.984410457,1.329306052,NA,0,0,"E: Conc. Uncertainty",0.500259487,1.561537765,NA,0,0,NA,10.0727,8.2663,NA,0,0,NA,0,0,NA,0,0,"E: Conc. Uncertainty",0.2684,24.3316,NA,0.0094,0.0006,NA,0,0,NA,11.5538,3.0455,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3.124950392,0.974099712,NA,0,0
2025-03-01 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-01 21:00:00,"PM10","E: Conc. Uncertainty",93.9304,483.1875,NA,424.9772,148.6501,NA,0,0,NA,284.3605,25.8463,NA,2609.9073,171.7006,NA,383.3824,26.3132,NA,283.4953,19.2483,NA,17.7664,1.9023,NA,0,0,NA,6.2103,0.9839,NA,14.4335,1.3945,NA,2069.281678,133.763775,NA,0,0,"E: Conc. Uncertainty",0.436807005,0.797672296,NA,49.44877055,3.408289774,NA,55.85916612,3.806467139,NA,0,0,NA,0,0,NA,8.032377946,0.924062068,NA,0,0,NA,68.80996793,4.592992871,NA,1.403981062,1.325669472,"E: Conc. Uncertainty",0.381825587,1.490593877,"E: Conc. Uncertainty",0.989482258,1.555460608,"E: Conc. Uncertainty",0.03088123,1.948370279,"E: Conc. Uncertainty",3.4485,8.2795,NA,0,0,"E: Conc. Uncertainty",0.7366,12.7404,"E: Conc. Uncertainty",2.0854,17.3833,"E: Conc. Uncertainty",3.5525,24.0756,"E: Conc. Uncertainty",4.6661,29.3359,"E: Conc. Uncertainty",1.7268,40.9913,NA,23.2518,3.5996,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,20.95343888,1.760731905,NA,0,0
