"date (UTC+0)","Al_Concentration (ng/m3)","Al_Concentration Uncertainty (ng/m3)","Si_Concentration (ng/m3)","Si_Concentration Uncertainty (ng/m3)","P_Concentration (ng/m3)","P_Concentration Uncertainty (ng/m3)","S_Concentration (ng/m3)","S_Concentration Uncertainty (ng/m3)","Cl_Concentration (ng/m3)","Cl_Concentration Uncertainty (ng/m3)","K_Concentration (ng/m3)","K_Concentration Uncertainty (ng/m3)","Ca_Concentration (ng/m3)","Ca_Concentration Uncertainty (ng/m3)","Ti_Concentration (ng/m3)","Ti_Concentration Uncertainty (ng/m3)","V_Concentration (ng/m3)","V_Concentration Uncertainty (ng/m3)","Cr_Concentration (ng/m3)","Cr_Concentration Uncertainty (ng/m3)","Mn_Concentration (ng/m3)","Mn_Concentration Uncertainty (ng/m3)","Fe_Concentration (ng/m3)","Fe_Concentration Uncertainty (ng/m3)","Co_Concentration (ng/m3)","Co_Concentration Uncertainty (ng/m3)","Ni_Concentration (ng/m3)","Ni_Concentration Uncertainty (ng/m3)","Cu_Concentration (ng/m3)","Cu_Concentration Uncertainty (ng/m3)","Zn_Concentration (ng/m3)","Zn_Concentration Uncertainty (ng/m3)","Ga_Concentration (ng/m3)","Ga_Concentration Uncertainty (ng/m3)","Ge_Concentration (ng/m3)","Ge_Concentration Uncertainty (ng/m3)","As_Concentration (ng/m3)","As_Concentration Uncertainty (ng/m3)","Se_Concentration (ng/m3)","Se_Concentration Uncertainty (ng/m3)","Br_Concentration (ng/m3)","Br_Concentration Uncertainty (ng/m3)","Sr_Concentration (ng/m3)","Sr_Concentration Uncertainty (ng/m3)","Y_Concentration (ng/m3)","Y_Concentration Uncertainty (ng/m3)","Zr_Concentration (ng/m3)","Zr_Concentration Uncertainty (ng/m3)","Mo_Concentration (ng/m3)","Mo_Concentration Uncertainty (ng/m3)","Pd_Concentration (ng/m3)","Pd_Concentration Uncertainty (ng/m3)","Ag_Concentration (ng/m3)","Ag_Concentration Uncertainty (ng/m3)","Cd_Concentration (ng/m3)","Cd_Concentration Uncertainty (ng/m3)","In_Concentration (ng/m3)","In_Concentration Uncertainty (ng/m3)","Sn_Concentration (ng/m3)","Sn_Concentration Uncertainty (ng/m3)","Sb_Concentration (ng/m3)","Sb_Concentration Uncertainty (ng/m3)","Te_Concentration (ng/m3)","Te_Concentration Uncertainty (ng/m3)","Ba_Concentration (ng/m3)","Ba_Concentration Uncertainty (ng/m3)","La_Concentration (ng/m3)","La_Concentration Uncertainty (ng/m3)","Ce_Concentration (ng/m3)","Ce_Concentration Uncertainty (ng/m3)","Pt_Concentration (ng/m3)","Pt_Concentration Uncertainty (ng/m3)","Hg_Concentration (ng/m3)","Hg_Concentration Uncertainty (ng/m3)","Tl_Concentration (ng/m3)","Tl_Concentration Uncertainty (ng/m3)","Pb_Concentration (ng/m3)","Pb_Concentration Uncertainty (ng/m3)","Bi_Concentration (ng/m3)","Bi_Concentration Uncertainty (ng/m3)","PM size fraction"
2025-01-23 09:00:00,0,0,0,0,0,0,171.8335,18.106,40.0518,8.5252,31.5497,4.0367,2.5023,1.9632,2.1864,0.9848,0,0,1.2681,0.6606,0,0,23.5281,2.0068,NA,0.5504,NA,0.4801,0.4733,0.4221,6.8042,0.7103,0,0,0,0,2.054,0.4013,0,0,2.4122,0.591,0,0,0,0,0,0,0,0,10.6539,8.4032,0,0,0,0,0,0,0,0,0,0,NA,40.4092,0,0,0,0,0,0,0,0,0,0,0,0,0.9783,0.6785,0,0,"PM2.5"
2025-01-23 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-23 11:00:00,0,0,0,0,0,0,104.4938,15.3163,304.3936,23.6384,29.2896,4.2053,419.4071,27.9344,6.0362,1.1655,0,0,1.2418,0.6856,0,0,84.6534,5.8989,0,0,0,0,2.3556,0.5065,7.215,0.7378,0,0,0,0,1.97,0.4036,0,0,1.3388,0.5741,NA,1.4103,0,0,0,0,0,0,NA,8.4961,0,0,0,0,0,0,NA,24.5226,NA,29.922,0,0,0.0309,0.002,0,0,0.0183,0.0012,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-23 13:00:00,0,0,0,0,0,0,43.6552,12.2323,285.2902,22.3232,11.1155,3.2249,12.3695,2.4025,NA,0.9564,0,0,1.0236,0.6831,0,0,22.2101,1.9426,0,0,0,0,NA,0.4367,3.4842,0.5324,0,0,0,0,0.6238,0.3531,0,0,0.5984,0.5623,NA,1.4148,0,0,0,0,0,0,NA,8.3231,NA,11.3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-23 15:00:00,0,0,0,0,0,0,269.9598,24.0756,539.1349,38.3107,7.0652,3.184,394.9868,26.3628,NA,0.9827,0,0,0.889,0.6808,0,0,32.042,2.5507,0,0,0,0,1.2286,0.4612,2.4669,0.4711,0,0,0,0,NA,0.3335,0,0,1.2048,0.577,NA,1.4286,0,0,0,0,0,0,NA,8.5757,NA,11.5936,0,0,0,0,NA,25.04,NA,30.457,0,0,NA,2.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-23 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-23 17:00:00,0,0,0,0,NA,28.5455,317.2553,26.9881,831.109,57,21.1645,3.9193,432.1031,28.7626,6.844,1.2815,0,0,NA,0.7189,0,0,65.6656,4.6831,NA,0.5842,0,0,3.3829,0.5659,11.8662,1.0221,0,0,0,0,0.5083,0.3581,0,0,8.5517,0.8718,2.5093,1.4467,0,0,0,0,0,0,NA,8.536,0,0,NA,13.1292,0,0,0,0,NA,30.1118,0.1697,0.011,43.57,4.4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-23 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-23 19:00:00,0,0,0,0,0,0,423.0251,33.4747,1109.4497,74.8778,34.9604,4.5698,639.7769,42.1556,1.014,0.9945,0,0,0.706,0.6746,0,0,72.705,5.1298,NA,0.5658,NA,0.484,2.9203,0.5421,2.2147,0.4702,0,0,0,0,NA,0.331,0,0,1.1867,0.5684,NA,1.3984,0,0,0,0,0,0,NA,8.4621,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-23 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-23 21:00:00,0,0,0,0,0,0,342.1618,28.5721,1448.4452,96.6944,58.0891,5.8494,455.9941,30.3014,NA,0.9749,0,0,0.7587,0.6715,0,0,24.6606,2.0836,NA,0.568,NA,0.4795,0.4432,0.4352,4.4894,0.5843,0,0,0,0,1.0847,0.3656,0,0,1.8357,0.5874,NA,1.4086,0,0,0,0,0,0,NA,8.5357,0,0,NA,13.0671,0,0,0,0,NA,29.9517,0,0,0,0,NA,2.1414,NA,1.7106,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-23 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-23 23:00:00,0,0,0,0,0,0,327.9992,33.3998,2538.669,170.0748,95.8318,9.6293,367.83,25.4757,0,0,0,0,0.9896,0.9402,0,0,20.8601,2.238,0,0,NA,0.6419,0.8898,0.5877,3.3006,0.6906,0,0,NA,0.3776,0.7252,0.4896,NA,0.5287,3.8585,0.8951,NA,1.9617,NA,2.5326,0,0,0,0,NA,12.0297,NA,16.4074,0,0,0,0,NA,34.5872,NA,41.5973,NA,58.1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 01:00:00,0,0,0,0,0,0,139.3804,16.8375,2345.518,154.5216,56.5668,5.5822,92.7134,7.0119,0,0,NA,0.713,0.7416,0.6541,0,0,5.5957,0.9718,0,0,NA,0.4558,0.5226,0.4099,1.4581,0.405,0,0,0,0,0.3609,0.3172,0,0,2.5046,0.5936,0,0,NA,1.753,0,0,0,0,0,0,NA,11.0513,0,0,0,0,NA,23.6501,0,0,NA,40.0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 03:00:00,0,0,0,0,0,0,49.7997,12.4984,226.9087,18.7577,8.4523,3.0544,29.6779,3.2398,NA,0.9765,0,0,1.2435,0.6893,0,0,5.2562,0.9671,NA,0.574,NA,0.4841,NA,0.4206,0.518,0.3826,0,0,0,0,0,0,0,0,NA,0.5551,NA,1.4205,NA,1.8288,NA,2.0404,0,0,0,0,NA,11.474,0,0,0,0,0,0,NA,30.1456,NA,42.1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 05:00:00,0,0,0,0,0,0,35.5212,11.4947,297.5215,22.9594,12.1821,3.0012,12.3265,2.2812,NA,0.9084,0,0,NA,0.6395,0,0,6.1553,0.9777,0,0,0,0,0,0,NA,0.3554,0,0,0,0,0,0,NA,0.3649,0.7029,0.5395,NA,1.3503,NA,1.7538,0,0,0,0,NA,8.2602,NA,11.0793,NA,12.7262,NA,17.4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 07:00:00,0,0,0,0,0,0,201.2997,20.4877,4674.7881,304.98,90.906,7.7313,99.9848,7.4862,0,0,0,0,0.9723,0.6625,0,0,14.6204,1.4683,0,0,0,0,0.4804,0.419,NA,0.3603,0,0,0,0,0,0,0,0,9.381,0.9004,1.4863,1.3909,0,0,0,0,0,0,NA,8.3107,0,0,0,0,0,0,0,0,0,0,NA,41.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 09:00:00,0,0,0,0,0,0,273.1199,24.705,6121.5684,398.4561,116.5433,9.329,123.2938,8.9709,0,0,0,0,1.2824,0.6757,0,0,16.945,1.6182,0,0,0,0,0.8663,0.4443,0.8474,0.3971,0,0,0,0,NA,0.3195,0,0,7.3308,0.8023,NA,1.409,NA,1.8073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 11:00:00,0,0,0,0,0,0,314.6454,27.2842,7603.1061,494.1852,145.5459,11.1784,180.0954,12.5868,0,0,0,0,1.0623,0.6798,0,0,36.6836,2.8321,0,0,NA,0.4787,1.7679,0.4759,4.2992,0.5637,0,0,0,0,0.3465,0.3305,0,0,5.6986,0.727,1.669,1.395,NA,1.7828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 13:00:00,NA,455.9885,0,0,0,0,273.5851,24.8434,6424.2808,418.0211,121.5917,9.6622,140.2292,10.045,NA,0.9842,0,0,0.8644,0.6825,0,0,19.5899,1.7831,0,0,0,0,0.955,0.4632,1.0456,0.4193,0,0,0,0,0,0,0,0,5.6846,0.7313,2.6752,1.4472,0,0,0,0,0,0,0,0,NA,11.4648,0,0,0,0,NA,24.6599,NA,30.1707,0,0,0,0,0,0,0.0267,0.0017,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 15:00:00,NA,461.1309,0,0,0,0,288.5459,25.739,5748.0987,374.3211,109.2918,8.9269,170.6457,11.9757,NA,0.9905,0,0,1.2545,0.7109,0,0,55.0994,4.0107,0,0,0.0074,0.0005,3.7374,0.5934,8.2584,0.81,0,0,0,0,0.5298,0.3514,0,0,4.7593,0.7008,2.1899,1.465,NA,1.885,0,0,0.0015,0.0001,0,0,0,0,NA,13.4064,0,0,0,0,NA,30.7652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.6887,0,0,"PM2.5"
2025-01-24 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 17:00:00,0,0,0,0,0,0,220.8453,21.7957,4819.3267,314.3258,103.788,8.5413,125.4892,9.0947,1.56,0.9881,0,0,0.9602,0.66,0,0,45.666,3.3992,0,0,NA,0.4732,0.7559,0.4322,1.556,0.4256,0,0,0,0,0.6038,0.3299,0,0,5.5093,0.7026,1.4263,1.373,NA,1.77,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.6809,NA,28.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 19:00:00,0,0,0,0,0,0,235.4161,22.4707,4746.9191,309.6461,136.9633,10.5767,109.365,8.0935,NA,0.9627,0,0,0.9865,0.6674,0,0,34.1124,2.6764,0,0,NA,0.4806,1.0092,0.4451,4.7268,0.5916,0,0,0,0,0.417,0.3394,NA,0.3819,6.2285,0.7411,1.501,1.3994,NA,1.8026,0,0,0,0,0,0,NA,11.0339,0,0,0,0,0,0,0,0,NA,41.2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-24 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 21:00:00,0,0,0,0,NA,26.8986,256.2436,23.558,4492.3118,293.1906,155.2578,11.7102,112.5004,8.2925,0,0,NA,0.7202,1.5195,0.6878,0,0,26.4368,2.1965,0,0,NA,0.4815,0.8091,0.4366,4.3829,0.5726,0,0,0,0,1.0597,0.3648,NA,0.3828,9.1518,0.8957,1.7563,1.4139,NA,1.816,0,0,0,0,0,0,NA,11.4586,0,0,NA,17.8779,NA,24.3278,NA,29.9699,NA,41.3585,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.6732,0,0,"PM2.5"
2025-01-24 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-24 23:00:00,0,0,0,0,0,0,84.4164,19.5615,1343.272,92.9868,49.224,6.6075,31.4536,4.3504,0,0,0,0,NA,0.916,0,0,16.7622,2.0163,0,0,NA,0.6647,1.1002,0.652,1.2248,0.6022,NA,0.4757,0,0,NA,0.4751,0,0,4.4,0.9126,NA,1.9805,NA,2.5776,NA,2.8489,0,0,NA,12.4573,0,0,0,0,NA,25.8771,NA,34.776,NA,42.5905,NA,59.4342,0,0,NA,2.9458,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-25 01:00:00,0,0,0,0,0,0,22.3184,11.0601,174.3482,15.4818,9.5531,2.8819,3.8735,1.955,0,0,0,0,0.9481,0.6521,0,0,6.7105,1.0249,0,0,0,0,0,0,NA,0.3547,0,0,0,0,NA,0.3142,0,0,NA,0.529,0,0,NA,1.7566,NA,1.9567,NA,2.9192,0,0,NA,11.0453,NA,12.5519,0,0,0,0,NA,28.9411,NA,40.2456,0,0,0,0,0,0,NA,0.6416,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-25 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-25 03:00:00,0,0,0,0,0,0,54.1389,12.5642,650.0051,45.3199,20.6196,3.5347,13.1628,2.3825,0,0,0,0,1.082,0.6646,0,0,4.3157,0.9125,NA,0.5569,NA,0.464,NA,0.4091,0.4195,0.3676,0,0,0,0,0,0,NA,0.3839,NA,0.5467,NA,1.384,NA,1.8117,0,0,0,0,0,0,0,0,NA,13.0311,0,0,0,0,NA,29.772,0,0,0,0,0,0,0,0,0,0,0,0,0.0097,0.0006,0,0,0,0,"PM2.5"
2025-01-25 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-25 05:00:00,0,0,0,0,0.0294,0.0019,69.2873,13.3568,1005.9214,68.1445,27.5741,3.9294,19.58,2.7057,0,0,NA,0.7187,0.8744,0.6612,0,0,6.595,1.018,0,0,0,0,NA,0.4142,0.596,0.3806,0,0,0,0,0,0,0,0,1.0875,0.5657,NA,1.3922,NA,1.8121,0,0,NA,2.992,0,0,0,0,0,0,NA,17.4221,0,0,NA,29.6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-25 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-25 07:00:00,0,0,0,0,0,0,52.5636,12.9339,911.6679,62.1229,20.2657,3.6967,18.3081,2.6944,NA,0.9845,0,0,NA,0.6808,0,0,82.4864,5.7609,0,0,NA,0.5024,3.2682,0.5655,0.5288,0.4002,0,0,NA,0.2825,0,0,0,0,0.9679,0.5748,0,0,NA,1.8549,0,0,0,0,NA,8.4891,0,0,0,0,0,0,0,0,NA,30.5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PM2.5"
2025-01-25 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
