"Date_UTC","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","Precipitation_amount","RH....","Temperature..C.","Station.Level.Pressure..hPa.","MSLP..hPa.","u","v","w","speed","direction","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","qc_flag_Relative_Humidity_pct"
2023-10-01 10:00:00,0.0120833333333333,0.0120666666666667,0.000716666666666667,0.00996666666666667,38.3675,-8.73,99.8666666666667,NA,89.5559853166667,18.1600288666667,1002.25412481667,1019.68707227068,2.94111956208585,-1.12545606453472,-0.4050985306828,3.33099164505906,200.644666090464,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 11:00:00,0.027,0.0270166666666667,0,0,38.3925,-9.12333333333333,99.9333333333333,NA,89.058436,18.32694765,1002.40270885,1019.82817142568,2.7651144092219,-1.21234178674352,-0.350141786743516,3.20134236311239,205.214170893372,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 12:00:00,0.000566666666666667,0.00105,0.00105,0,38.4,-9.165,95.5833333333333,NA,86.8377536333333,18.9761305666667,1002.2541158,1019.63794753006,2.45055693283367,-1.11855030268089,-0.34924070337273,2.88263130585183,205.82163966561,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 13:00:00,0.0823,0.0817833333333333,0.0817833333333333,0,38.4583333333333,2.075,92.4666666666667,NA,85.6467297333333,19.1770853333333,1002.4702434,1019.84576281689,2.43753141210375,-1.37224063400576,-0.269407780979827,3.01477665706052,211.267887896254,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 14:00:00,0.00776666666666667,0.00775,0.00775,0,38.4855,-7.91333333333333,94.9,NA,85.2149281666667,19.2949143666667,1002.52929706667,1019.89877821009,2.51988901700778,-1.22997549726146,-0.338150475641395,2.95090717786106,207.522391467282,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 15:00:00,0.00133333333333333,0.0014,0.0014,0,38.49,-9.35833333333333,90.9833333333333,NA,84.94339605,19.28121745,1002.17308456667,1019.53721354748,2.49116733870968,-1.09050403225806,-0.289965725806452,2.86778974654378,204.768436923963,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 16:00:00,6.66666666666667e-05,0,0,0,38.49,-9.9,99.85,NA,84.30935905,19.4185218333333,1001.75732421667,1019.1060358979,2.17578034015566,-0.951511963101758,-0.253746324589219,2.52673364081868,204.684609685788,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 17:00:00,0.00153333333333333,0.00153333333333333,0.00153333333333333,0,38.49,-9.665,97.2833333333333,NA,83.2689633166667,19.55520315,1001.52449345,1018.86100193242,1.696402417962,-0.567067069660334,-0.206274323546344,1.88962694300518,198.475670984456,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 18:00:00,0.0107333333333333,0.0107333333333333,0.0107333333333333,0,38.4948333333333,-8.57666666666667,91.2166666666667,NA,84.6148309333333,19.3102830666667,1001.5155741,1018.86657745471,1.45582853025937,-0.815882132564842,-0.14715734870317,1.79754812680115,211.45348443804,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 19:00:00,0.00188333333333333,0.00408333333333333,0.00408333333333333,0,38.5043333333333,-9.26,93,NA,86.7820006333333,18.9532070333333,1001.71657923333,1019.09245940717,1.16436880046136,-0.672945790080738,-0.153806228373702,1.46689878892734,212.428252883506,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 20:00:00,0.0575333333333333,0.0553166666666667,0.0553166666666667,0,38.5441666666667,-4.20333333333333,99.0666666666667,NA,88.1072193333333,18.6129264666667,1001.9670268,1019.36769724542,1.18926189789443,-0.764250360542256,-0.1204545716758,1.52613123738102,215.689448514566,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 21:00:00,0.000283333333333333,0.000283333333333333,0.000283333333333333,0,38.56,-9.9,99.5166666666667,NA,89.7150422,18.2951223,1002.22344363333,1019.64770853215,1.06204588744589,-0.806275613275613,-0.113050793650794,1.4615746031746,218.708221645022,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 22:00:00,0,0,0,0,38.56,-9.9,100,NA,93.5164456,17.77036505,1002.4446064,1019.90443263937,0.980404095760023,-0.789991346985867,-0.0409737525237958,1.38481684453418,222.240699163542,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-01 23:00:00,0,0,0,0,38.56,-9.9,100,NA,93.9635064166667,17.3506247333333,1002.4386454,1019.92380819053,0.818484289420582,-0.538555491496108,-0.0337941769962525,1.0703341020467,216.31571720957,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02,0,0,0,0,38.56,-9.9,99.8620689655172,NA,94.2719620833333,16.8560659166667,1002.46360783333,1019.97928688106,0.629925562608194,-0.558568378534333,0.00895470282746682,0.926286497403347,225.77234304674,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 01:00:00,0,0,0,0,38.56,-9.9,99.8,NA,95.3565737166667,16.21534405,1002.48031611667,1020.0354143955,0.540430343236227,-0.444838477069513,0.0378148254975483,0.7727727141621,224.769007210845,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 02:00:00,0,0,0,0,38.56,-9.9,100,NA,96.2697278,15.4394685166667,1002.50961313333,1020.11283872164,0.401786951501155,-0.412697459584296,0.00739434180138568,0.678118071593533,235.548063221709,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 03:00:00,0,0,0,0,38.56,-9.9,100,NA,97.3892419,14.7669351,1002.43041586667,1020.07371175454,0.476532871972318,-0.3827130911188,0.0603886966551326,0.671764129181084,222.580055651672,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 04:00:00,0,0,0,0,38.56,-9.9,100,NA,97.14151245,14.09235175,1002.29348958333,1019.97618719495,0.391492068070378,-0.425055090856648,0.0712745889818287,0.703040380732622,231.333518027113,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 05:00:00,0,0,0,0,38.56,-9.9,100,NA,97.7219863666667,13.5218589666667,1002.11422931667,1019.82924213235,0.189997691197691,-0.243957575757576,0.0532813852813853,0.478252236652237,230.694454545455,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 06:00:00,0,0,0,0,38.56,-9.9,100,NA,96.9254202333333,13.0752184833333,1002.0851765,1019.82755639561,0.00520519480519481,0.126812121212121,0.021565367965368,0.516304184704185,135.244634343434,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 07:00:00,0,0,0,0,38.56,-9.9,100,NA,95.9321004166667,12.8037056,1001.90867635,1019.66493182249,0.081264858626659,-0.071068090017311,-0.00525389497980381,0.405742642815926,203.651447489902,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 08:00:00,0,0,0,0,38.56,-9.9,100,NA,96.2105589333333,12.5181180666667,1002.00869541667,1019.78462436456,-0.0319291907514451,-0.247811849710983,-0.0488095375722543,0.44142774566474,243.269841040462,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 09:00:00,0,0,0,0,38.56,-9.9,100,NA,95.28762575,13.3539610166667,1002.24541708333,1019.97323785859,0.0861461582900058,-0.17978278451762,-0.1390141536684,0.794343731946851,200.024181109185,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 10:00:00,0,0,0,0,38.56,-9.9,99.9333333333333,NA,89.2769198666667,14.6551007666667,1002.33059076667,1019.97908149089,-0.558300954032958,0.500302399537439,0.011809771610292,0.908453021104365,81.4118057241977,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 11:00:00,0.01275,0.0127333333333333,1e-04,0.00483333333333333,38.5708333333333,-8.63166666666667,99.8833333333333,NA,79.0942329333333,15.9693465666667,1002.34753416667,1019.91541494189,0.204820069204152,0.186201268742791,0.0253863898500577,0.737542675893887,150.949229527105,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 12:00:00,0.150633333333333,0.169583333333333,0.169583333333333,0,38.6128333333333,4.03,95.6666666666667,NA,72.1601735,17.0137616666667,1001.617218,1019.10852184268,0.328277025079274,0.0183390025944076,0.0566229460939752,0.815796771403863,167.41099308158,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 13:00:00,0.3552,0.336266666666667,0.336266666666667,0,38.9813333333333,8.605,94.4833333333333,NA,68.9270359666667,17.9202571166667,1001.31547563333,1018.74657165706,-0.171253171856978,0.775747981545559,0.00476672433679354,0.921989042675894,93.7432926758939,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 14:00:00,0.0183833333333333,0.022,0.022,0,39.0845,-3.78666666666667,95.8666666666667,NA,77.60407735,17.1709182666667,1001.15704858333,1018.63077326597,-0.434884615384615,0.38482012724118,0.0658224407171776,0.812006072874494,109.937018507808,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 15:00:00,0.801083333333333,0.79745,0.773483333333333,0,39.6095,8.45,91.95,NA,88.7095193833333,16.07467855,999.2976166,1016.80555773014,-1.17533448973692,0.956489447817288,0.0739106678230703,1.71334229546112,85.4211662330153,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 16:00:00,0.0355166666666667,0.0396,0.0396,0,39.9046666666667,-4.26333333333333,88.5666666666667,NA,86.1631863333333,16.27508375,999.166206983333,1016.65962380354,-1.60012886449003,1.48737994799191,0.1099881537128,2.2880719445247,48.4173666570355,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 17:00:00,0.0117333333333333,0.00765,0.00765,0,39.9496666666667,-7.75833333333333,94.2833333333333,NA,90.5698199666667,14.9585858333333,997.618593166667,1015.16543139883,-1.67242217730292,1.6552570025989,0.0869049956684955,2.44833352584464,46.2552899220329,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 18:00:00,0.278833333333333,0.3085,0.3085,0,39.9978333333333,-1.12833333333333,97.4,NA,91.18113995,14.2518486666667,996.761677033333,1014.33691679821,-1.0540990756788,0.497704506065858,0.0148388214904679,1.27486510687464,81.8273807047949,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 19:00:00,1.0471,1.02441666666667,1.02441666666667,0,40.7618333333333,12.9333333333333,100,NA,87.6025772166667,13.8068169,996.193915783333,1013.78662543553,-1.06229276031151,0.248200173060283,0.0024421690222094,1.45051370060571,149.503156042688,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 20:00:00,0.386983333333333,0.384516666666667,0.384516666666667,0,41.4886666666667,7.13666666666667,100,NA,88.2572275,13.5899584833333,995.90637005,1013.50742607795,-1.7506658979533,0.911183914672816,-0.0654099164024214,2.20155433842606,82.1813289132315,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 21:00:00,1.99933333333333,1.99881666666667,1.99881666666667,0,42.9403333333333,19.2933333333333,100,NA,93.79146965,12.2322544,995.91735735,1013.6031683983,-1.28570654367253,0.55446093975209,0.0207791870856155,1.7427858172384,118.00529086192,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 22:00:00,0.32825,0.324833333333333,0.324833333333333,0,43.8221666666667,9.22,100,NA,96.1661634333333,11.0959486333333,995.339744,1013.08649353072,-1.3714144092219,0.624131700288184,-0.0286256484149856,1.64679567723343,79.3906971181556,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-02 23:00:00,0.153783333333333,0.153116666666667,0.153116666666667,0,44.0858333333333,6.61666666666667,95.5666666666667,NA,96.9533666666667,10.7717121333333,995.411173533333,1013.17964401051,-0.530987608069164,0.156828242074928,0.011571757925072,0.861012391930836,146.549725360231,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03,0.0683103448275862,0.0686724137931034,0.0686724137931034,0,44.1591379310345,-1.56551724137931,95.1724137931034,NA,97.3977859333333,10.7563644333333,995.012359633333,1012.77467939809,-0.169564139521476,-0.488851253963678,0.0357215335831652,0.733275872009225,252.433641106947,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 01:00:00,0.0376,0.0373,0.0373,0,44.2355,-5.00666666666667,93.3666666666667,NA,97.5844464666667,10.7029622,995.182686333333,1012.95141857057,0.0186362063995388,-0.394755549149611,0.037733929086192,0.587645719227443,245.881702507927,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 02:00:00,0.00156666666666667,0.00155,0.00155,0,44.25,-9.365,99.5,NA,97.8646368666667,10.7394777166667,995.978483033333,1013.75911650998,0.0372872371074618,-0.467117833477384,0.0169337366753097,0.652894554883319,247.367320944973,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 03:00:00,0.000333333333333333,0.000366666666666667,0.000366666666666667,0,44.25,-9.84833333333333,97.1333333333333,NA,98.0803706833333,10.7796832833333,996.38553155,1014.17089034465,0.123682329201499,-0.381543960795618,0.0792582876909772,0.621972326318824,237.083347362352,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 04:00:00,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,44.25,-9.835,99.3166666666667,NA,98.2989576333333,10.868265,996.560211266667,1014.34309134785,0.230368117613145,-0.282032285961372,0.0133955030268089,0.624408186797348,216.320033439031,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 05:00:00,0,0,0,0,44.25,-9.9,100,NA,98.2655171166667,10.8336733333333,996.9317801,1014.72347661166,0.90032795389049,-0.71316023054755,-0.0129899135446686,1.28230806916427,216.306108645533,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 06:00:00,0,0,0,0,44.25,-9.9,100,NA,97.8685138,10.6243628666667,997.3292134,1015.14125396228,1.14657192274431,-0.953522628999712,-0.0893415970020179,1.58776160276737,222.139503026809,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 07:00:00,0,0,0,0,44.25,-9.9,100,NA,97.3949781666667,10.0529464833333,997.6982533,1015.55315404673,1.5669169550173,-1.20250057670127,-0.182606689734717,2.12899048442907,219.874059688581,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 08:00:00,0,0,0,0,44.25,-9.9,100,NA,97.0036816666667,10.0490117666667,998.323028516667,1016.18936158584,1.22518512110727,-1.03621539792388,-0.110352652825836,1.86571799307958,221.646194925029,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 09:00:00,0.000616666666666667,0.00065,0.00065,0,44.25,-9.44833333333333,95.8333333333333,NA,95.6647044166667,10.8927521333333,999.06753435,1016.8936264557,0.632168733775598,-0.931459186616671,-0.0458950100951832,1.49522440149986,233.245385347563,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 10:00:00,0,0,0,0,44.25,-9.9,100,NA,91.4702828833333,12.21678785,999.944597333333,1017.70282494954,0.680891517599538,-0.952337853433353,-0.0632036930178881,1.64102856318523,229.302944027698,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 11:00:00,0.113416666666667,0.113416666666667,0.00335,0.110066666666667,44.2738333333333,-8.96833333333333,99.6333333333333,NA,87.5931966833333,13.0859562666667,1001.06959225,1018.79332487069,0.819157909930716,-1.16451558891455,-0.0609714203233256,1.90820005773672,230.317237009238,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 12:00:00,0,0,0,0,44.36,-9.9,99.8,NA,78.1608443833333,14.0326259833333,1001.82256678333,1019.50064985578,1.06557233612475,-1.47773808836269,-0.137914236211377,2.29090153046491,232.804520358071,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 13:00:00,0.00991666666666667,0.00991666666666667,0,0,44.3653333333333,-9.50833333333333,99.9333333333333,NA,66.8787206666667,15.8585757666667,1002.16530146667,1019.73679025695,0.921592207792208,-1.39783578643579,-0.0325835497835498,2.16051486291486,234.560284559885,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 14:00:00,0.000666666666666667,0.000683333333333333,0.000683333333333333,0,44.37,-9.39666666666667,98.8,NA,62.0888531666667,16.3939623333333,1002.60301736667,1020.14933035356,1.08752236652237,-1.52133217893218,-0.187741125541126,2.27312467532468,234.318152669553,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 15:00:00,0.146616666666667,0.1466,0.1466,0,44.4875,-5.75166666666667,99.3333333333333,NA,65.3489073666667,16.3894225333333,1003.1616334,1020.71800910353,0.855455988455988,-1.12126637806638,-0.0389503607503607,1.80954776334776,231.989890620491,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 16:00:00,0,0,0,0,44.52,-9.9,100,NA,67.6584699333333,15.9968659,1003.91620676667,1021.50988146159,0.844386435786436,-1.07855757575758,-0.0586678210678211,1.7242329004329,229.668858008658,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 17:00:00,0,0,0,0,44.52,-9.9,100,NA,74.36502555,15.0789369333333,1004.70971076667,1022.37381675561,0.922130948947217,-0.939860686472455,-0.0634032304586098,1.59438505912893,224.953199596193,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 18:00:00,0,0,0,0,44.52,-9.9,100,NA,73.3600996666667,14.6302884,1005.3287495,1023.03155632391,0.700065186039804,-0.775980386501298,0.0562751658494376,1.2810063455437,230.197029708682,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 19:00:00,0,0,0,0,44.52,-9.9,99.9333333333333,NA,76.5017300666667,13.6682641333333,1006.14010616667,1023.91714757958,0.930285837900202,-0.858089991346986,0.00668156907989616,1.42273839053937,225.594143351601,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 20:00:00,0,0,0,0,44.52,-9.9,100,NA,81.0051255333333,12.8307006333333,1006.82554933333,1024.66724703431,1.1448901384083,-0.92913985005767,-0.0523281430219146,1.61014792387543,221.101399653979,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 21:00:00,0,0,0,0,44.52,-9.9,99.9333333333333,NA,82.6066788666667,12.5768263,1007.4807699,1025.35006950687,0.868573737373737,-0.87912582972583,-0.0413044733044733,1.43260028860029,228.681250793651,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 22:00:00,0,0,0,0,44.52,-9.9,100,NA,84.2579047,12.4257344666667,1007.98351843333,1025.87127946275,1.2067467551197,-1.09467493510239,-0.0950334583213153,1.80866397461783,224.597064032305,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-03 23:00:00,0,0,0,0,44.52,-9.9,99.9333333333333,NA,86.1839831666667,12.3784286333333,1008.13552965,1026.0289769231,1.27208991354467,-1.01109193083573,-0.100763112391931,1.74401729106628,219.865994524496,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04,0,0,0,0,44.52,-9.9,99.9310344827586,NA,87.21869545,12.2325727166667,1008.17170095,1026.07501793301,1.15266214656665,-1.02230236583958,-0.0907916907097519,1.69319272937103,224.835954702827,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 01:00:00,0,0,0,0,44.52,-9.9,99.9333333333333,NA,88.30002605,11.87198495,1008.45467825,1026.38587544725,1.14772874027097,-0.863610262323436,-0.10316517728452,1.55884116460075,218.484138080138,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 02:00:00,0,0,0,0,44.52,-9.9,99.5833333333333,NA,89.0117583833333,11.8036792333333,1008.29830018333,1026.23105283447,1.33620582300375,-1.0050729316806,-0.138056500432401,1.82127673681176,219.366373018161,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 03:00:00,0,0,0,0,44.52,-9.9,99.8666666666667,NA,90.4630776833333,11.3953799,1008.33149906667,1026.29080988871,1.07595763688761,-0.783357636887608,-0.0663564841498559,1.44629567723343,218.501832564841,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 04:00:00,0,0,0,0,44.52,-9.9,99.8666666666667,NA,90.26334845,11.5241149,1008.13369131667,1026.08128123954,1.18918847262248,-0.941427665706052,-0.106072622478386,1.67099077809798,222.082252737752,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 05:00:00,0.0431666666666667,0.04315,0,0,44.5486666666667,-9.9,98.3666666666667,NA,91.3640679333333,10.9540276333333,1008.10484098333,1026.0882646747,1.53490890746613,-0.90889622369559,-0.140040069184203,1.95582040933987,213.87182386855,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 06:00:00,0,0,0,0,44.56,-9.9,99.4833333333333,NA,92.8316706,10.6077838166667,1008.05058993333,1026.0551687057,1.10815018737388,-0.544446238108965,-0.0758538483712886,1.39269616604209,204.106251369271,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 07:00:00,0,0,0,0,44.56,-9.9,98.4333333333333,NA,91.64290775,10.7750768833333,1008.0267801,1026.02022854789,2.04656920415225,-0.838150230680508,-0.28053892733564,2.37085841983852,203.572837081892,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 08:00:00,0.0226666666666667,0.0226666666666667,0,0,44.5895,-9.9,99.2166666666667,NA,91.1979098833333,10.9226432833333,1008.11973771667,1026.10542405424,2.28997693194925,-1.05755911188005,-0.376482410611303,2.69377710495963,207.324271626298,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 09:00:00,0.00438333333333333,0.0218833333333333,0,0,44.5903333333333,-9.9,99.2,NA,87.4994021,11.7104106333333,1008.20717975,1026.14424275861,2.33402135025967,-1.48752769763416,-0.308551644547028,3.00099769186382,213.839027986151,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 10:00:00,0.0176166666666667,8.33333333333333e-05,8.33333333333333e-05,0,44.61,-9.9,96.5833333333333,NA,83.3698653333333,12.69423235,1008.36058041667,1026.23809616699,2.66565272569945,-1.77826218632824,-0.391355350447072,3.49179175079319,216.314122295933,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 11:00:00,0,0,0,0,44.61,-9.9,98.9,NA,80.9533353666667,13.5348354666667,1008.30448203333,1026.12811233538,2.78094868838282,-1.67396800230614,-0.402982992216777,3.48969847218219,212.481744594984,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 12:00:00,0.01585,0.0264333333333333,0,0,44.611,-9.9,97.3666666666667,NA,78.1543036666667,14.5420914666667,1008.11721596667,1025.87462147343,2.79332043879908,-1.73682794457275,-0.397866339491917,3.61050606235566,214.557433025404,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 13:00:00,0.0357333333333333,0.0251333333333333,0.00183333333333333,0,44.6448333333333,-9.84166666666667,96.1666666666667,NA,74.743742,15.3740379,1007.91529936667,1025.61748118205,2.26654904789383,-1.95876832083093,-0.380220427005193,3.27605395268321,221.443618003462,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 14:00:00,0,0,0,0,44.66,-9.9,98.7333333333333,NA,70.1701384333333,16.1151988333333,1007.37865996667,1025.02569589599,1.84768906835881,-1.51456215748486,-0.351045572541102,2.7031171041246,221.09386126334,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 15:00:00,8.33333333333333e-05,0.000116666666666667,0.000116666666666667,0,44.66,-9.76666666666667,99.25,NA,69.7214908833333,15.8267225,1007.08195,1024.74154964326,2.05426960784314,-1.44745011534025,-0.292047577854671,2.77059169550173,216.229131199539,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 16:00:00,0.0141333333333333,0.0141166666666667,0.0141166666666667,0,44.6671666666667,-8.01,95.85,NA,66.8200963666667,16.47716825,1006.9832917,1024.60117438378,1.24910317002882,-1.18847982708934,-0.206485014409222,1.97462363112392,227.138063112392,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 17:00:00,0,0,0,0,44.67,-9.9,100,NA,67.9341357666667,15.7488644666667,1006.81365763333,1024.47334697592,1.64378402537486,-1.28441262975779,-0.247834198385236,2.28525749711649,219.587287773933,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 18:00:00,0,0,0,0,44.67,-9.9,100,NA,70.3916543666667,14.9975986,1006.6936788,1024.39770900751,1.59219953863899,-1.32432410611303,-0.232324106113033,2.2666669550173,221.696451557093,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 19:00:00,0,0,0,0,44.67,-9.9,100,NA,71.7560669333333,14.5464144666667,1006.95146686667,1024.68804811509,1.50311486291486,-1.20622655122655,-0.205701298701299,2.10756392496392,220.183895526696,"1b","1b","1b","1b","1b","1b",1,"b"
2023-10-04 20:00:00,0,0,0,0,44.67,-9.9,100,NA,75.30325325,14.07733285,1007.16781425,1024.93742725377,1.62746466685896,-1.42603086241708,-0.167571675800404,2.34840178828959,222.491761465244,"1b","1b","1b","1b","1b","1b",1,"b"
